新老品标签,国家,PID,SPU,shop_name,二级类目,三级类目,店铺评分,首图 url,上架时间,商品卡日均占比,GPM分层,可用库存,销量排名,是否在联盟,商品详情页URL,营销价
近14天新品,US,1732475249655910940,S260705021502,Inexpensive clothing,大码女装,女士上装,2.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/32ab32840ece4f368da86c2936246b94~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,高GPM,99,991,,https://shop.tiktok.com/view/product/1732475249655910940?region=US&locale=en,4.8
近14天新品,US,1732474058342699657,S260704011360,.Home sweet home,大码女装,女士上装,3.2,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/02426ef1d3594492875668e937e5d060~tplv-g9dfdl17fc-origin-image.image,2026/7/4,内容场占比低,,437,992,,https://shop.tiktok.com/view/product/1732474058342699657?region=US&locale=en,4.8
近14天新品,GB,1729866815577692727,S260705005948,Mia Girl,标码女装,女士下装,4.1,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/b5d84a48ec9d49eca64493961710a15d~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,142208,665,,https://shop.tiktok.com/view/product/1729866815577692727?region=GB&locale=en,4.5
近14天新品,GB,1729855333281274373,S260617016253,ennmei,大码女装,女士上装,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/ab9a5a12ffa04ed6b4456ac43043d0b6~tplv-g9dfdl17fc-origin-image.image,2026/7/2,内容场占比低,,23,666,,https://shop.tiktok.com/view/product/1729855333281274373?region=GB&locale=en,4.3
近14天新品,GB,1729863852105177804,S260629010096,FelixGarden,标码女装,女士下装,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/072f879b7aad499ba7c4e8be0b973cc6~tplv-g9dfdl17fc-origin-image.image,2026/6/30,内容场占比低,,499,667,,https://shop.tiktok.com/view/product/1729863852105177804?region=GB&locale=en,4.3
近14天新品,US,1732445261204722401,S260616019184,Fashion Hijab Abaya Collection,标码女装,女士穆斯林服饰,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/ae9a8874d1a84844bd6b63c064aa7e14~tplv-g9dfdl17fc-origin-image.image,2026/7/1,内容场占比低,,31,994,,https://shop.tiktok.com/view/product/1732445261204722401?region=US&locale=en,4.2
近14天新品,US,1732462779954270551,S260628000071,FOXCLAW Curve,大码女装,女士上装,4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/e84853adac904b85a3247c4763681acd~tplv-g9dfdl17fc-origin-image.image,2026/6/30,内容场占比低,,229,998,,https://shop.tiktok.com/view/product/1732462779954270551?region=US&locale=en,
近14天新品,US,1732474109937488197,S260704016586,YouAnnn,标码女装,女士针织衫,4.1,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/f2eda3c1422f4b359ad1454a044b1ee8~tplv-g9dfdl17fc-origin-image.image,2026/7/7,内容场占比低,,48,999,,https://shop.tiktok.com/view/product/1732474109937488197?region=US&locale=en,
近14天新品,US,1732455556374369098,S260623028735,"Pusheng Fushi Co., L",标码女装,女士套装及西服,4.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/08d5fd594ce6419dbc3db03b6694ce50~tplv-g9dfdl17fc-origin-image.image,2026/7/1,内容场占比低,,174,1001,,https://shop.tiktok.com/view/product/1732455556374369098?region=US&locale=en,
近14天新品,US,1732469797450911914,S260702002900,UOOZEE,标码女装,女士下装,3.9,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/7469690d57424b32947551b4810c07b6~tplv-g9dfdl17fc-origin-image.image,2026/7/2,内容场占比低,,24,1002,,https://shop.tiktok.com/view/product/1732469797450911914?region=US&locale=en,
近14天新品,US,1732472446852108779,S260703012062,Finjani Plus,大码女装,女士连衣裙,4.3,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/d6f35f0d8dcc41bd821a14c23fe33a91~tplv-g9dfdl17fc-origin-image.image,2026/7/3,内容场占比低,,18,1003,,https://shop.tiktok.com/view/product/1732472446852108779?region=US&locale=en,
近14天新品,US,1732462374976983804,S260627024356,SurfSage Shop,标码女装,女士套装及西服,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/5498634925894a518c195b3125e8aea3~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,,73,1004,,https://shop.tiktok.com/view/product/1732462374976983804?region=US&locale=en,
近14天新品,US,1732446561818546825,S260616014467,LoomWarm,标码女装,女士针织衫,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/93b6e01eb80d4448a65407b10a50ae9f~tplv-g9dfdl17fc-origin-image.image,2026/6/30,内容场占比低,,59,1006,,https://shop.tiktok.com/view/product/1732446561818546825?region=US&locale=en,
近7天新品,GB,1729867528100420020,S260706033729,Budget Chic Luxe,标码女装,女士套装及西服,1.6,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/8e3b8fc13e3e4859b5791e3603e0432a~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,高GPM,4959,1,,https://shop.tiktok.com/view/product/1729867528100420020?region=GB&locale=en,11.7
近7天新品,GB,1729863851367111196,S260630013612,Xinliwang clothing,标码女装,女士套装及西服,4.2,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/a73073880ced446591d5f9f8dcc9a50f~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,,64,4,,https://shop.tiktok.com/view/product/1729863851367111196?region=GB&locale=en,12.2
近7天新品,GB,1729863849669597840,S260630002673,Duomily,标码女装,女士套装及西服,4.5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/b8d2dea6d7b9488ebebff2acdb43905b~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,,134,5,,https://shop.tiktok.com/view/product/1729863849669597840?region=GB&locale=en,10.3
近7天新品,US,1732465088597496311,S260629034544,SEETMR,大码女装,女士连衣裙,3.9,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/191aa9e0994a43aaa9ae9d8ec8435c15~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,14,3,,https://shop.tiktok.com/view/product/1732465088597496311?region=US&locale=en,13.8
近7天新品,US,1732477088013783133,S260706038978,Comfortable Couture,大码女装,女士连衣裙,4.1,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/01c86e3a8db14a74b6cacc8997474fd9~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,,744,4,,https://shop.tiktok.com/view/product/1732477088013783133?region=US&locale=en,16.4
近7天新品,GB,1729846462656125905,S260608010091,Jessy Up,标码女装,女士套装及西服,3.6,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/489d2d0bdf694b5c98defa2458d7680b~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,,7,6,,https://shop.tiktok.com/view/product/1729846462656125905?region=GB&locale=en,12.9
近7天新品,US,1732466415924776964,S260630013732,HOTFLIX GIRL,标码女装,女士下装,3.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/5ad9bf6c5d9b4581bb4bba755ba325be~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,63,5,,https://shop.tiktok.com/view/product/1732466415924776964?region=US&locale=en,20.4
近7天新品,US,1732447061982548824,S260617011821,SallyShaman,标码女装,女士套装及西服,3.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/15cbf925a717494b9f7eb736e8b9238c~tplv-g9dfdl17fc-origin-image.image,2026/7/9,内容场占比低,高GPM,50,6,,https://shop.tiktok.com/view/product/1732447061982548824?region=US&locale=en,44.3
近7天新品,US,1732470768679359362,S260702030302,Chic Tech Unique,标码女装,女士套装及西服,2.6,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/b7c8813697aa4dba9f557d385396c596~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,高GPM,19,7,,https://shop.tiktok.com/view/product/1732470768679359362?region=US&locale=en,29.9
近7天新品,US,1732466474952266384,S260630002673,Duomily,标码女装,女士套装及西服,1.9,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/b8d2dea6d7b9488ebebff2acdb43905b~tplv-g9dfdl17fc-origin-image.image,2026/7/6,,,134,8,,https://shop.tiktok.com/view/product/1732466474952266384?region=US&locale=en,7.8
近7天新品,US,1732445115166134721,S260616011860,MADORA,标码女装,女士套装及西服,2.1,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/eba9913fc7df4978ab3f26276ddf1a6b~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,221,9,,https://shop.tiktok.com/view/product/1732445115166134721?region=US&locale=en,12.1
近7天新品,GB,1729862730659175011,S260626000683,HUIRUI SportWear,标码女装,女士下装,4.1,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/c9885c672406428e8be4c3da5bffc0b9~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,高GPM,82,7,,https://shop.tiktok.com/view/product/1729862730659175011?region=GB&locale=en,20.1
近7天新品,GB,1729864248829778686,S260628008118,Beyond Nova,标码女装,女士下装,4.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/53928142656e4b17bd8e13b5ad5dfbcb~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,高GPM,284412,8,,https://shop.tiktok.com/view/product/1729864248829778686?region=GB&locale=en,7
近7天新品,GB,1729864260634712954,S260630021955,Yinos Fashion1,标码女装,女士套装及西服,4.6,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/2506e5423d71483fa59e772e39b2b388~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,130,9,,https://shop.tiktok.com/view/product/1729864260634712954?region=GB&locale=en,11.4
近7天新品,GB,1729855436184721844,S260617026184,Celesmeety,标码女装,女士穆斯林服饰,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/54b72b15bc7f49a0a5688a71e5cf2d5c~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,高GPM,86,10,,https://shop.tiktok.com/view/product/1729855436184721844?region=GB&locale=en,66.4
近7天新品,US,1732467276918199162,S260630021955,Yinos Fashion1,标码女装,女士套装及西服,4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/2506e5423d71483fa59e772e39b2b388~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,130,12,,https://shop.tiktok.com/view/product/1732467276918199162?region=US&locale=en,9.5
近7天新品,US,1732468360755515697,S260701019549,Avant Garde Codes,标码女装,女士套装及西服,2,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/8d771ce7782e4983a747e28e7a7d4853~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,高GPM,3983,13,,https://shop.tiktok.com/view/product/1732468360755515697?region=US&locale=en,11.8
近7天新品,DE,1729867584322051009,S260706037538,Modest Abayas,标码女装,女士穆斯林服饰,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/4f1258770d5e45bbb0a3c0630db60389~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,高GPM,1731,1,,https://shop.tiktok.com/view/product/1729867584322051009?region=DE&locale=en,35
近7天新品,US,1732478539070411713,S260707027735,Modest Abayas,标码女装,女士穆斯林服饰,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/4eccb568960f49ffb7b9451c98517913~tplv-g9dfdl17fc-origin-image.image,2026/7/7,内容场占比低,高GPM,1991,14,,https://shop.tiktok.com/view/product/1732478539070411713?region=US&locale=en,28.4
近7天新品,US,1732475226408849709,S260705020552,Demi Chic Plus,大码女装,女士连衣裙,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/fa35b15447db46608b853f7910189bed~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,1246,16,,https://shop.tiktok.com/view/product/1732475226408849709?region=US&locale=en,15.6
近7天新品,US,1732474934146339465,S260705012670,.Home sweet home,大码女装,女士下装,3.2,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/7d2e6f2318304a93aa46d815358a4f64~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,高GPM,1,17,,https://shop.tiktok.com/view/product/1732474934146339465?region=US&locale=en,13.3
近7天新品,US,1732456996500246871,S260623012780,FOXCLAW Curve,大码女装,女士上装,4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/61b50e7e80ea42faa83934c98f943904~tplv-g9dfdl17fc-origin-image.image,2026/7/8,内容场占比低,高GPM,16,18,,https://shop.tiktok.com/view/product/1732456996500246871?region=US&locale=en,9.3
近7天新品,US,1732480772618228222,S260707033963,Wangsiting clothes,标码女装,女士针织衫,3.9,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/2eb061ed61f1485daa784c32737c1fe4~tplv-g9dfdl17fc-origin-image.image,2026/7/8,内容场占比低,高GPM,440,19,,https://shop.tiktok.com/view/product/1732480772618228222?region=US&locale=en,21
近7天新品,GB,1729851369882032454,S260611031392,Chic Luxe Fibers,标码女装,女士下装,3.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/93428ea4662d488fb9fef438ba389c09~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,高GPM,30,13,,https://shop.tiktok.com/view/product/1729851369882032454?region=GB&locale=en,14
近7天新品,GB,1729867105432869591,S260703016367,Lumie Mode,标码女装,女士下装,4.5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/4123c8868a28442dbcdd5d7d3d79ec7d~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,高GPM,1045,14,,https://shop.tiktok.com/view/product/1729867105432869591?region=GB&locale=en,11.9
近7天新品,GB,1729868815807912551,S260708034763,Beauty Beauty Plus,大码女装,女士下装,4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/25afba78f8bf4a2999354e769973437e~tplv-g9dfdl17fc-origin-image.image,2026/7/8,内容场占比低,高GPM,2497,15,,https://shop.tiktok.com/view/product/1729868815807912551?region=GB&locale=en,13.9
近7天新品,US,1732463751081267526,S260629000460,Chic Luxe Fibers,标码女装,女士下装,3.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/b6e3f11985a84bd0a0b6ef722b5a3d87~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,高GPM,22,21,,https://shop.tiktok.com/view/product/1732463751081267526?region=US&locale=en,26.7
近7天新品,US,1732476184611295960,S260706020848,Asvivid,标码女装,女士套装及西服,4.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/d94da5c4fd7a4bd0a468428d5c06846f~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,高GPM,109,22,,https://shop.tiktok.com/view/product/1732476184611295960?region=US&locale=en,22.5
近7天新品,US,1732470420196725489,S260702011134,MO Threads,大码女装,女士上装,3.9,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/05a79d7676e1463eaaf415e3092e7d5e~tplv-g9dfdl17fc-origin-image.image,2026/7/7,内容场占比低,高GPM,500,23,,https://shop.tiktok.com/view/product/1732470420196725489?region=US&locale=en,14.4
近7天新品,US,1732475538243686836,S260704009476,Kaman Show,标码女装,女士套装及西服,3.6,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/a41122f1e5194e55ae6cb67462990fc3~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,高GPM,77,24,,https://shop.tiktok.com/view/product/1732475538243686836?region=US&locale=en,15.9
近7天新品,GB,1729865860162820266,S260702031868,Designer Finds,标码女装,女士套装及西服,4.6,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/3e4c24918cee40f3878a0580e505cbe4~tplv-g9dfdl17fc-origin-image.image,2026/7/8,内容场占比低,高GPM,180,17,,https://shop.tiktok.com/view/product/1729865860162820266?region=GB&locale=en,15.9
近7天新品,GB,1729859830961314228,S260624036922,Top Quality Tshirts,标码女装,女士套装及西服,3.9,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/a45f84f5edc04318b1b5d765f7f6fcd1~tplv-g9dfdl17fc-origin-image.image,2026/7/7,内容场占比低,高GPM,145,18,,https://shop.tiktok.com/view/product/1729859830961314228?region=GB&locale=en,14.2
近7天新品,US,1732478278788092840,S260707010579,Chic Weaves,标码女装,女士针织衫,4.3,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/0c78a6451cdf45599bb917345bf27db2~tplv-g9dfdl17fc-origin-image.image,2026/7/10,内容场占比低,高GPM,20,26,,https://shop.tiktok.com/view/product/1732478278788092840?region=US&locale=en,27.6
近7天新品,US,1732465073139782135,S260629034330,SEETMR,大码女装,女士连衣裙,3.9,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/ad38495bcf5a44f3806f69da2b160d07~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,19,27,,https://shop.tiktok.com/view/product/1732465073139782135?region=US&locale=en,14.5
近7天新品,US,1732476646901912492,S260706023654,Funky Pants,大码女装,牛仔,4.5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/90ab166a1b04454da564310f470f6cc9~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,,69,28,,https://shop.tiktok.com/view/product/1732476646901912492?region=US&locale=en,20.8
近7天新品,US,1732475549831172433,S260703017666,Crush Wear,标码女装,女士下装,4.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/b219a5b5e6c24cafba6f15c91a6e403a~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,高GPM,319965,31,,https://shop.tiktok.com/view/product/1732475549831172433?region=US&locale=en,19.9
近7天新品,US,1732466393832132651,S260630012319,Yinos Fashion,标码女装,女士套装及西服,4.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/c341f1b928934086bb12c69ee748ecb7~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,5,32,,https://shop.tiktok.com/view/product/1732466393832132651?region=US&locale=en,9.7
近7天新品,GB,1729860108221061181,S260625004986,Modish Moo,大码女装,牛仔,3.9,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/ff0bec58cdc44d05b941acc3182badd9~tplv-g9dfdl17fc-origin-image.image,2026/7/7,内容场占比低,高GPM,63,20,,https://shop.tiktok.com/view/product/1729860108221061181?region=GB&locale=en,24.9
近7天新品,GB,1729857199945063007,S260620009612,Sorvra,标码女装,女士套装及西服,4.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/b2f378ab68c2436fa7b26ec1fcfde42e~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,23,21,,https://shop.tiktok.com/view/product/1729857199945063007?region=GB&locale=en,10.8
近7天新品,US,1732472836688745282,S260703033613,Aliling Store,标码女装,女士套装及西服,4.6,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/4852b72c536246caa9028ac92bd19b9c~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,143,33,,https://shop.tiktok.com/view/product/1732472836688745282?region=US&locale=en,32.3
近7天新品,US,1732473575105401621,S260704002332,Lllumi,大码女装,女士连衣裙,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/fa46b419cb3b4990a88d829a4ef0b1d4~tplv-g9dfdl17fc-origin-image.image,2026/7/8,内容场占比低,,4,34,,https://shop.tiktok.com/view/product/1732473575105401621?region=US&locale=en,9.5
近7天新品,IT,1729866635076147233,S260704027757,Sunny dress,标码女装,女士套装及西服,4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/b7d933612e1245dfab3bcab2f0a27d93~tplv-g9dfdl17fc-origin-image.image,2026/7/8,内容场占比低,高GPM,2664,1,,https://shop.tiktok.com/view/product/1729866635076147233?region=DE&locale=en,37.7
近7天新品,GB,1729865281125391234,S260702027476,Chic Tech Unique,标码女装,女士套装及西服,3.6,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/ad72487f280943d6a0c1f22eb0df3f5c~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,高GPM,21,22,,https://shop.tiktok.com/view/product/1729865281125391234?region=GB&locale=en,17.3
近7天新品,GB,1729868566705838403,S260708011231,Good Grain Clothing,标码女装,女士针织衫,4.8,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/a1c8cc9ef5664c058dfb083bfe76ba43~tplv-g9dfdl17fc-origin-image.image,2026/7/8,内容场占比低,高GPM,480,23,,https://shop.tiktok.com/view/product/1729868566705838403?region=GB&locale=en,12.2
近7天新品,US,1732476427534766855,S260706010834,UNITHORSE PLUS,大码女装,女士连衣裙,3.3,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/6a11b4ac467243f2b1da737bdbc9963c~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,高GPM,88,35,,https://shop.tiktok.com/view/product/1732476427534766855?region=US&locale=en,50.8
近7天新品,GB,1729868054686898825,S260707026461,.Home sweet home,大码女装,女士下装,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/3383cd6856c64aa2b37bf02c0ae60dd9~tplv-g9dfdl17fc-origin-image.image,2026/7/7,内容场占比低,高GPM,341,24,,https://shop.tiktok.com/view/product/1729868054686898825?region=GB&locale=en,8.6
近7天新品,US,1732474676117148460,S260705003287,Simple Ladies,标码女装,女士下装,4.2,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/cf0b27a3882d4362aa2c5bcc00e63486~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,,12,36,,https://shop.tiktok.com/view/product/1732474676117148460?region=US&locale=en,8.2
近7天新品,MX,1736389954967667891,S260704025831,Luxe Chic Wear,标码女装,女士针织衫,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/32e23461bb6e44bfae20ff60b8833a2a~tplv-g9dfdl17fc-origin-image.image,2026/7/7,内容场占比低,,95,1,,https://shop.tiktok.com/view/product/1736389954967667891?region=MX&locale=en,13.9
近7天新品,GB,1729866991518193965,S260705020552,Demi Chic Plus,大码女装,女士连衣裙,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/fa35b15447db46608b853f7910189bed~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,1246,25,,https://shop.tiktok.com/view/product/1729866991518193965?region=GB&locale=en,18.4
近7天新品,US,1732469503751197548,S260702007895,DOUCIU Store,标码女装,女士套装及西服,3.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/89a7eaaf322045d0b70a2898216c0169~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,12,38,,https://shop.tiktok.com/view/product/1732469503751197548?region=US&locale=en,18
近7天新品,US,1732476932938699053,S260705021004,Demi Chic Plus,大码女装,女士连衣裙,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/e487ef02caf94d99bae69046867ff6ad~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,高GPM,749,39,,https://shop.tiktok.com/view/product/1732476932938699053?region=US&locale=en,11.6
近7天新品,US,1732476978649403932,S260706032389,Chicvv,标码女装,女士下装,3.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/3216b23c247d4120a408ab222904fdf9~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,,355552,41,,https://shop.tiktok.com/view/product/1732476978649403932?region=US&locale=en,22.9
近7天新品,GB,1729855846847191342,S260617033530,WZQH Women's Clothing,标码女装,女士套装及西服,4.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/5830bc8fcc814a2ab0c4023084d95425~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,47,26,,https://shop.tiktok.com/view/product/1729855846847191342?region=GB&locale=en,17.4
近7天新品,US,1732465440805393290,S260629032623,Trendy Value Pants,标码女装,女士下装,4.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/0ebfe0a6b22b481f87ab32d359ad0399~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,高GPM,27,42,,https://shop.tiktok.com/view/product/1732465440805393290?region=US&locale=en,15.1
近7天新品,GB,1729866130025650572,S260703031298,Hafizah Muslim,标码女装,女士穆斯林服饰,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/4c5b477110084e83bc36c8fe7b772a22~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,高GPM,58,27,,https://shop.tiktok.com/view/product/1729866130025650572?region=GB&locale=en,22.6
近7天新品,US,1732474818586317246,S260705006477,ComfyChic Boutique,标码女装,女士下装,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/7641c3dde3654c13b16d5014d0cf4e20~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,高GPM,4000,43,,https://shop.tiktok.com/view/product/1732474818586317246?region=US&locale=en,17.2
近7天新品,GB,1729863902478440491,S260630024835,Yinos Fashion,标码女装,女士套装及西服,4.8,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/1c830f35227840ccaf30f664ac48e185~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,87,28,,https://shop.tiktok.com/view/product/1729863902478440491?region=GB&locale=en,11.9
近7天新品,MX,1736303601164978166,S260629038800,YouMiFuS,大码女装,女士套装及西服,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/5d3e7a900d324d6b99cf34a965baeca2~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,22,2,,https://shop.tiktok.com/view/product/1736303601164978166?region=MX&locale=en,15.8
近7天新品,US,1732438231810609478,S260611031392,Chic Luxe Fibers,标码女装,女士下装,3.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/93428ea4662d488fb9fef438ba389c09~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,,30,46,,https://shop.tiktok.com/view/product/1732438231810609478?region=US&locale=en,13.7
近7天新品,US,1732474662431658796,S260705002827,Simple Ladies,标码女装,女士下装,4.2,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/4c6fb72a481d408a868f37b5a3484f60~tplv-g9dfdl17fc-origin-image.image,2026/7/7,,高GPM,14,47,,https://shop.tiktok.com/view/product/1732474662431658796?region=US&locale=en,11.7
